video_id,title,views,likes,comments,publish_days,subscribers
ypElMvVUZyU,【蔡桃貴成長日記#66】開箱家人們送的生日禮物！被恐龍包圍了！,808941,14033,0,1592,1630000
4YWkzCdZGlk,超扯！1萬元的珍珠奶茶！盲測看看，真的好喝嗎？【蔡阿嘎Life】,844102,11757,566,1761,1630000
nqesCafJ2jA,【蔡阿嘎新手爸媽日記#21】一支影片拍了9個月，懷孕肚子的變化過程！,1074349,10984,0,2314,1630000
S61vW8fWksg,【蔡阿嘎 2022哈佛夏日環島挑戰號ep.2】台中：知識王！上千人熱情擠爆現場！feat.蔡哥,410948,8378,402,882,1630000
NXaC2lHzHVc,【外送到南投偏鄉】蔡阿嘎圓夢企劃：幫孩子們實現願望！,454340,4762,120,384,1630000
ipf81rQswOc,【破紀錄大師#5】這麼簡單？只要疊五顆M&M巧克力，就是世界紀錄！(蔡阿嘎世界紀錄挑戰賽),222160,3609,154,1070,1630000
ETh0WM3ofwQ,【二伯接到代言電視廣告了】從小看到大的益可膚廣告，換我們來拍！【蔡阿嘎Life】,387148,8016,561,1650,1630000
p35SIy0c9yQ,【蔡桃貴成長日記#49】模仿大師！超會學，變成綜藝搞笑諧星啦！,1250790,22561,639,1764,1630000
d0j_kB2J60Q,【蔡阿嘎新手爸媽日記#50】超辣！二伯跟蔡桃貴一起拍孕婦寫真！,1273497,25350,1183,1754,1630000
S2UxUwL-tU0,【環島挑戰號#1】蔡阿嘎X千千：台北100人水餃大胃王大亂鬥！,1958922,22634,0,2134,1630000
907zGZatpt0,【🔴直播】今晚來吃瓜啦！限時一小時，看到賺到！,87818,950,17,104,1630000
jVDV0LFYuXE,【蔡桃貴成長日記#95】去台南大吃美食Vlog！世界上竟然有這麼好吃的食物？,998758,12892,479,1215,1630000
y_TCJuaAIVI,蔡阿嘎上「狗屎寫手」被火烤啦！對YouTuber前輩完全不留情面！,266844,4801,169,1438,1630000
Ph1IifLu03w,【環島挑戰號#9】蔡阿嘎X欸你這週要幹嘛X小吳X阿圓：台南100人歌唱大賽！,1245271,15300,1468,1243,1630000
rZlfPB9v0kE,【蔡阿嘎新手爸媽日記#48】蔡桃貴、蔡波能 一家四口上雜誌封面啦！,484846,11116,7406,1826,1630000
uykUTYAEja0,【蔡桃貴成長日記#76】 被洗腦真的有聖誕老人存在，還寫了卡片給他！,460997,8122,482,1447,1630000
n049HP2-2dI,無腦實驗！零下負三度。可以脫到剩幾件呢?【蔡阿嘎Life】,667394,4224,0,2878,1630000
pabOhWoVYjA,【踢館大師#11 番外篇】蔡阿嘎 X YOYO哥哥姐姐，人生最屈辱的一天！被壓在地上打！,646322,8218,0,2153,1630000
FZfACufEXAo,【直播】哈佛夏日環島挑戰號Day7 最終台北場： 哈佛成發音樂會！📢,277051,4652,197,877,1630000
Pj2_lovg7_Y,【直播】講話最實在的嘎哥：今晚菜單炸蝦+和牛，邊烤邊聊天啦！,83493,1020,35,453,1630000
nSneM4F6DY4,【蔡阿嘎 2022哈佛夏日環島挑戰號ep.7】台北：全員出動的成發音樂會！感動最終回！,337547,6572,376,871,1630000
SK-6n4OaCQw,18禁！開箱日本 SM Hotel 性虐情人旅館！【蔡阿嘎Life】,507476,5747,0,2396,1630000
8ybn_iLdFns,【 Mini podcast精華#15】秋葵不要再叫了👋🐕,172692,13678,148,461,554000
1o0YnXdfI64,【 Mini podcast精華#11】哎哎哎唉唉唉愛愛愛 💘,106282,6377,64,475,554000
_7c1nJlLyCg,【好味Podcast精華#153】原來這是守夜人的血脈！！,163346,5488,118,357,554000
TkXQ3-vkKeg,【好味Podcast精華#175】海裡哪個動物算好笑的？！,136797,4089,69,189,554000
EfoKWFAPpAs,【好味Podcast精華#50】想發胖？？？？？,307474,6715,252,1162,554000
7-XCA2SPlEQ,【 Mini podcast精華#81】爸爸爸爸你好沒用,39496,2376,19,39,554000
PcHAajX87dw,【 Mini podcast精華#82】拖延了熬夜還算熬夜嗎？,20742,1342,22,36,554000
f6IY0nEx16Y,【 Mini podcast精華#85】好醜的嬪妃！,38676,3152,43,25,554000
abHq94JVjJI,【好味Podcast精華#104】史上最慘校外教學！,183525,5672,190,756,554000
thanBRIfce4,【 Mini podcast精華#59】我們不鼓勵暴力啦不鼓勵,59874,3818,74,116,554000
Nd3CrELcyzI,【好味Podcast精華#172】聽podcast有副作用？？,130584,3743,96,210,554000
RNcBzq10qUE,【好味Podcast精華#26】上課要用炙熱的眼神！,328004,6509,171,1330,554000
zUPb57O1jjg,【好味Podcast精華#173】看來我爸英文很爛啊！,149155,4649,119,203,554000
saU1Bvm4LAI,【好味Podcast精華#144】出水娃娃的鬼故事...,185568,7385,511,434,554000
0pAPWEDTDaM,【好味Podcast精華#155】拔罐到底安不安全？,159658,4146,72,336,554000
go6bTvi1r_A,【 Mini podcast精華#77】白雪公主根本就是被動公主！！,37349,2479,45,53,554000
o-6OqOVnuJU,【好味Podcast精華#109】師父你今天滿嗆的嘛？,215799,4940,112,721,554000
SKaDC5kviwk,【好味Podcast精華#84】啊...確診了！,432396,8657,237,903,554000
8uPFYw2veOY,【好味Podcast精華#151】肩膀到底是熱的還冷的？,158105,4762,102,371,554000
nplqxiVUU0k,【好味Podcast精華#159】跳繩跳到膝蓋積水了...,134818,3925,76,308,554000
vB9FNmSVhV0,【 Mini podcast精華#26】相親必聊話題,61120,2622,59,233,554000
l57_yCiW5uw,【好味Podcast精華#194】說謊會很慘很慘的啊！！,120385,4553,155,35,554000
rvOcyJ_SwLc,迷你腦波弱弱的 - 冰淇淋湯匙 #腦波弱服用指南EP60,120510,5230,55,857,554000
4keYJsx-pTk,【好味Podcast精華#183】你可以坐我的旁邊～,166955,5339,154,119,554000
pQxdkJTq8L4,【好味Podcast精華#184】ChatGPT的正確使用？,130149,4551,102,112,554000
8sgpqC4IYvs,【好味Podcast精華#149】這就是世界的真相！！,178033,5434,203,392,554000
DhVVYMHYOtw,【好味Podcast精華#48】台北人到底是有多廢？？,339396,6999,147,1176,554000
-XKXoow8hxA,【好味Podcast精華#116】今年不冷的真正原因？,188872,5180,111,658,554000
9wyiB9sz0Do,【好味Podcast精華#41】落榜大師教你考大學！,286975,5640,178,1225,554000
nM3kIB_5LRI,【好味Podcast精華#158】無尾熊到底有沒有尾巴？？,136484,3525,62,315,554000
txKYljHzs34,【好味Podcast精華#137】最負責任的星座！,181228,4567,152,490,554000
ROpCSK-hc9g,【好味Podcast精華#111】台東婆婆的復仇！！！,267575,6332,142,700,554000
ti6J33UdqqI,【好味Podcast精華#168】找到了！！宗教的起源,137957,4484,107,238,554000
d8cFuI09RfI,【好味Podcast精華#182】想～成～為～男子漢...,178096,5672,321,133,554000
FaS52wDBAy8,【好味Podcast精華#132】喝酒被臨檢的奇蹟事件！,182136,5406,197,525,554000
6crz_nge9IM,【好味Podcast精華#163】交了一個年紀小的女友,187455,6087,153,273,554000
DcJMmys3oWM,【好味Podcast精華#154】一招完美退出群組！,162867,4241,118,350,554000
mvP8cSt-73g,【好味Podcast精華#174】爸爸爸爸你好沒用...,166297,5095,112,196,554000
87E0yq2EX4U,【好味Podcast精華#152】被土地公潑油漆了...,180402,5669,150,364,554000
oL8iOtLe5dM,【好味Podcast精華#93】我們的表演太過前衛嗎？,272553,7098,197,840,554000
t6PsZfmcdl0,【好味Podcast精華#100】只要奸詐一點就可以了！,239122,7203,149,784,554000
gjInVhZR2OE,【 Mini podcast精華#66】所以無尾熊到底有沒有尾巴？,20926,1284,12,92,554000
B7YQjDGOaNQ,【好味Podcast精華#197】怎麼有這麼多鵝啊？？,103316,4085,107,14,554000
AEOYBZ3xS3Q,【好味Podcast精華#156】三歲就要嫁女兒啦～～,201747,7155,194,329,554000
JRw0yCMWNkU,【好味Podcast精華#188】你居然在過他媽的生日？,154075,5777,219,84,554000
Z6LkmF6aeMA,【好味Podcast精華#187】簡直可悲！！可悲的夜市,153447,5946,142,91,554000
m1AtkcBYrcE,【好味Podcast精華#78】過年到底要幹嘛？？？,386968,8322,247,945,554000
db_hFpqc6cc,【 Mini podcast精華#73】愛才沒這麼簡單啊杰倫,26544,1858,18,67,554000
ideW-eVRL3g,【好味Podcast精華#134】東西被咬爆都怪我勒？,188001,4960,93,511,554000
3aymHI9OGxY,【好味Podcast精華#61】只唱一個字秒猜到的歌？！,320007,6191,411,1085,554000
lywtA4sJspk,【好味Podcast精華#129】這簡直要抓去關了⋯,228010,6442,154,546,554000
ac_0vSPZkZg,【好味Podcast精華#32】阿斷如何成為真正的肥宅！,394293,7577,247,1288,554000
Gh657v3xi9A,【好味Podcast精華#98】最終真理-幸福人生的秘密,264091,6103,182,805,554000
Rf0pcwuCUMw,【好味Podcast精華#179】啊我就在洗頭咩！！！,140637,4306,188,154,554000
9FN4exPzpX0,【好味Podcast精華#105】冬瓜茶的復仇！！！,274226,6976,283,749,554000
JhPufTZ-YUk,【 Mini podcast精華#3】拖延了拖延就不拖延了👌,44933,2312,20,503,554000
y5agRcxm0Tg,【好味Podcast精華#190】好味小姐的真面目！,149642,5349,195,70,554000
QaGT6V_E_gc,【好味Podcast精華#25】我的高中同學會驅魔！？,451500,8875,347,1337,554000
Kt1lBEfsbls,【好味Podcast精華#120】緊急勘誤！超嚴重錯誤！,258770,9585,339,623,554000
JkSUXgBgczg,【好味Podcast精華#110】有禮貌鑽石講師,187044,5016,116,714,554000
1o9SbSKxF3k,【好味Podcast精華#193】爸爸你不要打媽媽！！！,147161,7114,180,42,554000
wulGmOHbgus,【好味Podcast精華#140】剪輯師根本寶貝渣男！,229308,5457,82,469,554000
1ft__Vqf2Fk,【好味Podcast精華#96】超逼真的角色扮演！,311225,6522,151,819,554000
-Ec4bsPQanI,【好味Podcast精華#118】熱水器果然很卑鄙！,217512,5306,158,637,554000
Sqzl-jJ4gyk,【好味Podcast精華#55】大家好我是刷牙大師2,214014,4661,171,1127,554000
sipO5auCgL8,【好味Podcast精華#126】手扭到之前我撂倒三個人！,244612,7000,271,567,554000
5R6T8NyNhYM,【好味Podcast精華#106】你們做實驗太不謹慎了嗚嗚,223308,4974,94,742,554000
fMDCT7_8uho,【好味Podcast精華#171】我看到了末日景象...,150386,4507,192,217,554000
_5XS_1rJASU,【好味Podcast精華#115】好了好了這段講四次了！,287724,5980,189,665,554000
D_6sfzKimWY,【好味Podcast精華#164】泡澡球殺人事件,163608,5291,126,266,554000
MTP9QlhOjaY,【好味Podcast精華#191】你先聽我解釋啊媽...,149531,4915,165,56,554000
L5FTIHgnJDo,【好味Podcast精華#167】木須龍的真實身份？,163184,4435,163,245,554000
S0y4_EddcA0,【好味Podcast精華#189】其實大海是一鍋昆布湯？,121407,4168,94,77,554000
cp3bbLgJcZQ,【好味Podcast精華#170】第一次的慘痛分手經驗,204823,7494,252,224,554000
mpmuJ-80Vhw,【好味Podcast精華#192】王子王子你在哪裡？？,138386,5221,263,49,554000
6KINLyl3MTw,【 Mini podcast精華#63】躺好啦！,32231,1985,31,102,554000
4lc8BXN5mSI,【好味Podcast精華#89】鄭重推薦～麻瓜魁地奇！,289695,7206,202,868,554000
NYD0qfD7ngE,【好味Podcast精華#18】超級牛來拯救你!!!,427384,7854,577,1414,554000
aVaAE0JRVtY,【好味Podcast精華#72】不要再叫了秋葵！,1448511,29863,1701,994,554000
htkmByq1T8Q,【好味Podcast精華#196】你跟花枝一起跑步？？,117347,4332,192,21,554000
XoV5whGhwdU,【好味Podcast精華#2】情侶出國就是要吵架！,396981,7960,226,1526,554000
qCp2xtb-LDM,【 Mini podcast精華#64】天堂傳來的鼻屎聲,31753,1991,17,99,554000
3D_Q2XjdVqs,【 Mini podcast精華#79】蛤？,36824,2117,31,46,554000
NgdqPaNM-1M,【好味Podcast精華#82】你不可以有乾哥哥！,369977,8189,619,917,554000
fZGzdvJA99Y,【好味Podcast精華#36】妳這個髮型是要去練氣功？,444394,8906,286,1260,554000
6O5m4rfrd8g,【好味Podcast精華#34】為什麼要跟老婆吵架?,527690,9410,306,1274,554000
R8k0YMU_rcs,【好味Podcast精華#83】不准拿我的蘿蔔！！！,415766,10170,280,910,554000
tJliddDV4HY,【 Mini podcast精華#84】男～子～漢～不～認～輸～,44346,3476,57,29,554000
qxxc9IIJiGo,【好味Podcast精華#112】我女兒是天才啊！！！,261766,6571,138,693,554000
FuZ4mVd3Cvs,【好味Podcast精華#31】熱水器都是卑鄙小人,391967,7920,354,1295,554000
XOZe8SpSzOU,【好味Podcast精華#35】前女友！？可以吃嗎？,476153,9829,340,1267,554000
XekB8WEVvwI,【好味Podcast精華#176】這位員工管不動了啊...,182579,5271,106,175,554000
QiR6_JwGBN4,【好味Podcast精華#107】一人失眠全家熬夜...,327993,9560,317,735,554000
XujubKCtd0Y,【 Mini podcast精華#45】不想生不要生了！,101217,6750,60,165,554000
YYLSGtKXsz0,【好味Podcast精華#44】可不可你飲料名字再亂取啊！？,472352,9850,443,1204,554000
-BTgqGH6KS0,【好味Podcast精華#66】日月潭靈魂淬煉之旅1,335283,6450,201,1050,554000
Y6Rcz7S7BN8,【好味Podcast精華#39】拖延症的逆襲！,322094,6869,224,1239,554000
pS1NMuX6zPI,【好味Podcast精華#157】我會胖...是因為孝順！,208642,5824,117,322,554000
f6FimQhOxcc,【好味Podcast精華#160】臭豆腐vs豬屎？？？,135383,4207,135,294,554000
RgsXbedk-qE,【好味Podcast精華#81】欸同學你雞腿要吃嗎？,483225,10619,485,924,554000
VnrYt9QAC5I,【好味Podcast精華#62】你說的這個到底是不是噴？？,477572,11047,420,1078,554000
ry2lpvTNj2c,【 Mini podcast精華#17】我很young好不好🤗,66622,3133,43,454,554000
X5IrBR8VexQ,【好味Podcast精華#76】我沒有亂花錢！！！,628669,10763,588,959,554000
caD2S2hD_E0,【 Mini podcast精華#9】噴火龍買房 🦖🏡,50118,2709,17,482,554000
NqUcm_CAfDg,【好味Podcast精華#46】我是真的覺得很好笑啊！！,416174,8375,483,1190,554000
FQ8-Nr0ROvQ,【好味Podcast精華#117】海底撈服務這麼差的嗎？？,421646,10085,519,644,554000
SIrgkVJYSp0,【好味Podcast精華#1】左右不分與摔車達人！,501600,9960,528,1529,554000
NrU6ATbgGh4,【好味Podcast精華#52】我老公養不起我！！！,479282,9248,275,1148,554000
OtzZw1KauHs,【好味Podcast精華#133】走火入魔的感謝大會⋯,206523,6095,131,518,554000
YC40wuo1SSQ,【好味Podcast精華#45】成為新世界之王必讀書單！,391639,8590,312,1197,554000
jsIqPDgBMhQ,【好味Podcast精華#64】沒有愛心教育失敗！,392350,8213,224,1064,554000
P9AomchFaCY,【好味Podcast精華#65】我必須誠摯的道歉！,404710,8509,465,1057,554000
LVsR9XfRsPQ,【 Mini podcast精華#69】麥～生～氣～,20437,1384,7,81,554000
AcDFcAwmKHg,【 Mini podcast精華#7】月亮是不是管太寬 🌝,58705,3278,40,489,554000
spAB8wBohfI,【好味Podcast精華#29】你竟然跟別的女人去吃飯,491805,10143,354,1309,554000
dN1bv6pa9As,【好味Podcast精華#8】你讓蛋捲變很臭！！！,793421,12023,455,1484,554000
oHOIF5aGfGA,【好味Podcast精華#185】「我去大個便」新座右銘！,128711,3999,87,105,554000
P5E2o4eS3Y4,【好味Podcast精華#47】蛤你沒玩過閃電逼逼？？,291816,5946,298,1183,554000
i7jo802eZlQ,【好味Podcast精華#21】喝酒喝到褲子不見?!!!,409316,7777,305,1372,554000
axeZExawGO4,【好味Podcast精華#127】今年最強跟最爛笑話,227928,6115,222,560,554000
c3AP31BzvD0,【好味Podcast精華#195】睡美人有先天缺陷？？,125694,5143,220,28,554000
3zKqSUVzF18,【好味Podcast精華#186】每天早上都要活吞青蛙？？,116155,3745,87,98,554000
8MeTpbmKvS0,【 Mini podcast精華#18】比爾蓋茲不忙？,81138,4235,30,452,554000
kycwcSmGXGk,【好味Podcast精華#22】喝酒就是要露屁股！,426280,7322,217,1365,554000
-dDZexjPeEU,迷你腦波弱弱的-鹹蛋乾拌麵 #腦波弱服用指南EP76,77703,2807,33,811,554000
ut58cKUBaso,【好味Podcast精華#119】生小孩實況轉播～,535645,11565,307,630,554000
7PlsV8IjYZk,【 Mini podcast精華#43】我女兒領先我30年....,65635,4551,28,172,554000
Gz8R4MxJo18,迷你腦波弱弱的-炸雞冰 #腦波弱服用指南EP99,66353,2225,12,465,554000
f8snFD89VhM,【 Mini podcast精華#13】心機最重的蟲🕷️,48523,2283,47,468,554000
zu7HnnynOv4,【 Mini podcast精華#65】養一隻豬取代我？,28610,1827,34,95,554000
CNGfC9l_Fjg,【 Mini podcast精華#80】企鵝是Penguin？,35768,2422,26,43,554000
io8gqNNTsgs,【好味Podcast精華#181】失眠人必看，一覺到天亮！,160714,5304,155,140,554000
ubY6rgtk89Q,【好味Podcast精華#73】一起來稱讚攝影師～,634650,10787,290,987,554000
zsR7WkdsFHg,【 Mini podcast精華#23】要怎麼打到蒼蠅啊？,42002,2037,89,244,554000
E4xE4eSuJlY,好味家的真實宵夜！？吃這個太誇張了！！是要吃到天亮嗎？？？  【腦波弱日常】EP68,927676,24509,1418,285,554000
j_bwCxeS5l8,想不到都當爸爸的人了！私底下竟然...【腦波弱父親節啦】,698356,23559,1141,1219,554000
BAQBnG7BhNw,【好味Podcast精華#58】黃蘿蔔抱怨大會！！,371219,7546,541,1106,554000
Vemucx8BZyE,迷你腦波弱弱的-苦瓜紅豆糕 #腦波弱服用指南EP22,60768,2638,40,752,554000
oCb6vJDFKpk,蕾夢第一次穿鞋初體驗！我買了超可愛的鞋子！【腦波弱開箱】EP72,496633,13647,668,1202,554000
QzlBZ9klWTE,蕾夢副食品初體驗！！竟然吃一口就大哭？【腦波弱日常】EP17,637328,12546,731,1433,554000
ExsPsym_Wlc,竟然要吃這一坨土！？ 野外廚房第二彈【腦波弱日常】EP23,1244744,24031,3438,1153,554000
POyRSwRm2YY,完了要餓死了...挑戰自給自足！？【腦波弱日常】EP78,712174,20040,945,145,554000
qz4ZV4wiXfs,聽說這是少女下午茶？！ 都燒起來啦！！ 在幹嘛啊啊啊啊啊啊！！！【腦波弱日常】EP26,1581171,26450,1803,1097,554000
UR2Z1UMG8e8,被整了！？我沒有生日啊！收到一顆巨大毛線球？？【腦波弱日常】EP11,540048,15403,634,1545,554000
Y8wsQ3D6Lfg,無限增值紅包！好味小姐年終尾牙【腦波弱日常】EP1,201010,6064,297,1783,554000
dIwxfgvLFTs,難得帶我出門，這也太艱辛了吧！！！！ 帶懷孕七個月的孕婦來爬山？【腦波弱日常】EP46,783159,17160,1446,647,554000
kITBxkynHJM,蕾夢最愛誰正面對決！？ 剪輯師VS 脆脆 【腦波弱大PK EP5】,665098,16892,929,1146,554000
OlyRR6HwWSc,我就說我不要！！忽然被拖來爬山...我要哭了救命啊啊啊【腦波弱日常】EP85,485954,16034,813,19,554000
mstqQ2bvbsc,這個驚喜...剪輯師認得出我嗎？！ 這長髮女生是誰啊啊啊啊啊啊啊？【腦波弱日常】EP32,650631,19102,1012,936,554000
HuJtmQ77IR8,超誇張收涎餅乾開箱！一起來幫蕾夢收涎啦～【腦波弱開箱】EP48,641385,14815,1089,1454,554000
9lOIs8nsPtE,價差600倍！你竟然吃不出來！？ 【腦波弱日常】EP25,497778,14102,1075,1125,554000
VFUZsKmgG58,【 Mini podcast精華#60】好啊我就去當青蛙啊,32937,1876,9,113,554000
a4h50TzKjg0,沙沙...好可怕啊啊啊啊啊！ 帶蕾夢去公園玩！！！ 【腦波弱日常】EP27,429969,13819,824,1076,554000
vSnSpT2ApMc,有史以來最痛苦試吃！！！ 以身作則改掉挑食！【腦波弱日常】EP22,1210356,20444,3263,1160,554000
pzWNcnM0-2g,阿嬤遺留的惡夢！？到底為什麼要種這個！？現在想到還是會怕啊！！！【腦波弱日常】EP77,932965,23433,1809,173,554000
QF-VFIZSTB0,你說這是DIY小玩具！？ 最後又燒起來啦！！！！ 【腦波弱開箱】EP87,1892779,34870,1739,1018,554000
vmAbl0J9ln8,用這些鬼東西？真的做出肉粽了！不是在開早餐店喔？？【腦波弱日常】EP52,943341,22293,1287,544,554000
baHdzKMpyHc,這麼突然的上片！難道是第三胎？？？【腦波弱日常】EP64,515998,23273,1532,378,554000
7O1XXNhVTxE,原來這就是...全世界最好吃炸雞！！實測超熱門炸雞食譜！！【腦波弱日常】EP84,998778,26069,1671,26,554000
KEm8MIUGz-s,迷你腦波弱弱的-防盜鍵盤 #腦波弱服用指南EP77,152826,5035,84,782,554000
pbHmuk7ugYo,這個真的是太好笑了哈蛤？開箱2025解開束縛貓日曆！！！【腦波弱開箱】EP151,241287,8296,480,126,554000
6i8FC9qZb6k,這到底是什麼怪東西？！   冬季保暖神器開箱！！！  【腦波弱開箱】EP85,871289,20265,1323,1048,554000
-7p7ds6MpZM,我被騙了嗎？？  無法理解的文具開箱？ 【腦波弱開箱】EP143,735560,18395,1647,250,554000
T9epvYaOvhI,【 Mini podcast精華#40】該如何減重？,48962,2539,19,183,554000
gCU9xpSdNk4,意想不到的反應...好啦！你不要這麼傷心... 開箱一堆特殊口味咖哩包【腦波弱開箱】EP138,746792,14330,441,332,554000
-3ZKQVFdfpM,太驚人了！！   用泡麵做出了肉粽？！  【腦波弱開箱】EP66,1379051,26802,2189,1279,554000
u7v1Y_QskGA,蕾夢爆哭！聽這個聲音就不哭了？【腦波弱日常】EP10,529806,15167,1390,1552,554000
v9wfxvI8ilY,蕾夢洗澡大崩潰！！你是貓嗎？【腦波弱日常】EP12,620314,13844,772,1510,554000
YP2UjNKiALE,迷你腦波弱弱的-炸醬麵 #腦波弱服用指南EP90,62760,2224,19,699,554000
XR5BU3IwEHc,這是惡魔的食物！！好甜啊好油啊可惡啊！來自南非的零食太可怕！ 【腦波弱開箱】EP144,747217,15945,553,229,554000
x4mK92WFYI0,哇賽真的找到了！！感謝各位長久的支持～我們要退休啦哈哈哈！【腦波弱日常】EP83,600900,18075,960,38,554000
shPAEX1U3S0,迷你腦波弱弱的-百米小學堂藝術與人文題 #腦波弱服用指南PKEP6,53688,2372,11,748,554000
msreBNA8GvU,差一點就被情人節禮物嚇死！？  這是什麼東西啦！！！！！！  【腦波弱開箱】EP89,1054583,24723,1595,1004,554000
1CSY9qn8k0w,這個地方好黑暗...今天要去還債！？忽然去意想不到的地方！【腦波弱日常】EP56,695784,17642,765,495,554000
Ukm6E7US39c,迷你腦波弱弱的-人形睡袋 #腦波弱服用指南EP85,137949,7203,65,720,554000
LgSJHxYuRGs,你說這是台灣味？這也差太多了吧！！試吃外國的台灣口味商品！！【腦波弱開箱】EP154,588660,14715,466,68,554000
THBsElknTjE,我來我來我來！！！我有妹妹啦～～～就交給我照顧吧！！！【腦波弱日常】EP45,701894,18840,825,677,554000
sSsK9NY0CQ8,迷你腦波弱弱的-香港零食維他奶 #腦波弱服用指南EP98,26397,1147,16,483,554000
fCPZ-HLWoY0,結婚好麻煩啊啊啊啊！關於結婚的十個禁忌【腦波弱日常】EP2,787189,18083,1105,1727,554000
LsJULzaaTBM,為什麼會有火啊！？只是想吃個麻糬 燒了三天三夜啊！！【腦波弱日常】EP74,980402,28814,1715,199,554000
2K1zueKLb4s,這包爆米花100塊！！ Netflix坑人嗎？！ 7-11令人好奇的零食開箱 【腦波弱開箱】EP141,578171,13776,359,290,554000
fkMliisI1qE,【 Mini podcast精華#76】宗教的起源,32194,2256,53,57,554000
eUhUPTZCsaw,不要再吃蛋黃酥了！！試吃台灣各地傳統餅～這個超級無敵宇宙好吃啊！！！【腦波弱開箱】EP153,636699,16000,763,75,554000
gmtYH9dXsts,快問快打＆情侶問答！ 過氣挑戰第二彈！！！【腦波弱日常】EP21,1166024,22449,1597,1181,554000
kAayqz5WcL4,我的天啊...這冰棒也太臭了吧！！！但是意外的很推薦！！！【腦波弱開箱】EP126,704474,14686,673,516,554000
uC8F78vl8aM,為什麼今年...冰棒都是鹹的！？ 開箱一大堆特殊口味冰品！！【腦波弱開箱】EP99,637834,14775,611,873,554000
-zNiUnC3yWY,終於輪到我啦哈哈哈哈哈哈！！！換剪輯師盲測啦！ 【腦波弱日常】EP29,747788,16939,1140,999,554000
AYp3xSicjPQ,媽媽竟然買阿婆裝給你穿！？  開箱蕾夢冬季衣服【腦波弱開箱】EP80,924100,19886,1739,1102,554000
cxMTsQrZLrg,超大規模，組到天亮！！哈利波特3D拼圖開箱！！【腦波弱開箱】EP41,678507,14053,803,1524,554000
DGLoGAAQibM,煙也太多了吧！！！拍到人不見了......中秋節！試吃各種神奇烤肉粉～【腦波弱開箱】EP152,651497,17151,716,89,554000
hiVGaI4-znk,不要再買一堆垃圾回來了！！！ 新的一年有新的文具不過份吧！？【腦波弱開箱】EP111,1115158,19745,2160,710,554000
0NntYxzrCKQ,這怎麼可能？？？全部都臭掉了啊啊啊啊！！！！ 超級可怕的自製皮蛋【腦波弱日常】EP50,1025465,20908,1435,565,554000
_1gsSk8NX7w,【 Mini podcast精華#78】與樹枝的分手,29395,2216,36,50,554000
oabN4fMgKxY,迷你腦波弱弱的 - 香蕉切片器 #腦波弱服用指南EP60,122973,5617,89,860,554000
aUdx_Z3tmpY,你說理性消費？？誰會買這些垃圾啊！！看過的人都有買的東西！？【腦波弱開箱】EP130,692960,16718,1074,425,554000
YAvM2Di6-v8,我們被觀眾騙了嗎！？實測留言藥酒秘方！在地人真的這樣喝！！？？？【腦波弱開箱】EP157,502959,14000,568,31,554000
fdyCUJHPCkg,你說這個是幼兒早教玩具！？ 這會教壞小孩吧！！！！！！ 【腦波弱開箱】EP113,776244,17927,711,698,554000
UDkoc5ug-PM,這個真的能吃嗎！？吃外星人的皮啊！！！開箱美國一大堆零食Vol1【腦波弱開箱】EP124,861059,14592,664,551,554000
09ArhV6RnAU,果然不應該買啊！！我要暈倒了...超商平常絕對不會買的酒！【腦波弱開箱】EP151,618194,16323,1266,110,554000
eOiAPyLgK_I,【 Mini podcast精華#61】魯蛇養成,24859,1398,6,109,554000
F54-214IbP8,迷你腦波弱弱的 - 快速剝蛋器 #腦波弱服用指南EP60,80454,4003,47,839,554000
YMSy9-UuI9c,來先加一包糖 ！實測網路可樂配方！喝這個肯定會掛掉吧！？【腦波弱日常】EP71,904682,19687,1074,243,554000
-0yKeXTrpfg,哇哇哇哇哇哇！以前玩具太可怕了吧！ 開箱小時候夢幻玩具！！！【腦波弱開箱】EP96,1086542,22583,0,906,554000
MhrXxFq5zf8,【好味Podcast精華#88】我的興趣是花錢不動腦～,298589,6547,203,875,554000
TdRbmdVMmAc,【 Mini podcast精華#50】你會說話嗎？,42327,2504,18,148,554000
jQjCKIBjnp0,【 Mini podcast精華#56】好氣好氣！,45782,2471,15,127,554000
1gmZ2pnDzRk,大家都問我有沒有愛吃酸！孕婦都愛吃果乾嗎！？【腦波弱開箱】EP29,831635,14344,1992,1678,554000
hbj6S7MqCQA,清空我的購物車！！差點被嚇死！果然不該買的嗎...？？【腦波弱開箱】EP156,626831,16776,852,47,554000
7oK-9Uhhmso,【 Mini podcast精華#67】跳繩一天躺一個禮拜,25833,1601,12,88,554000
FtH_zL2mB1I,迷你腦波弱弱的-花椒冰 #腦波弱服用指南EP99,38961,1421,4,458,554000
szypiIwctLo,我被爸媽騙了！！！！為什麼我在這裡？？？【腦波弱日常】EP81,616425,16538,680,82,554000
AW3PEuJgjqs,這個名產聽都沒聽過啊...！？   頻道史上第一個來賓！！ ？Ft. @lynnwu0219  【腦波弱開箱】EP78,556043,14999,1010,1118,554000
u-7rs0YYH0U,這個餅乾一定雷？奇怪餅乾開箱！！！【腦波弱開箱】EP39,842888,13445,699,1538,554000
QBU0C7f109Q,這個竟然是...維力炸醬麵茶？？？開箱一大堆哈扣農會產品！【腦波弱開箱】EP150,627340,14944,628,131,554000
